,Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
4060,EMP4061,36,Female,HR,Education,1,Remote,27,13,5,Medium,Depression/Anxiety/Burnout,Yes,No Change,5,Unsatisfied,5,Daily,Good,Africa
4061,EMP4062,58,Female,Software Engineer,Finance,12,Remote,45,12,2,Low,Depression/Anxiety/Burnout,No,Increase,4,Unsatisfied,2,No Physical Activity,Good,Africa
4062,EMP4063,23,Non-binary,HR,IT,4,Onsite,48,8,2,Low,Depression/Anxiety/Burnout,Yes,Decrease,1,Satisfied,2,Daily,Poor,North America
4063,EMP4064,38,Male,Marketing,Finance,27,Remote,58,9,5,Low,No mental health conditions,Yes,Decrease,1,Satisfied,4,No Physical Activity,Good,Oceania
4064,EMP4065,35,Non-binary,Marketing,Consulting,28,Onsite,20,3,4,Low,Depression/Anxiety/Burnout,Yes,Decrease,4,Satisfied,1,Daily,Good,South America
4065,EMP4066,51,Non-binary,HR,Retail,19,Hybrid,49,15,1,Low,No mental health conditions,No,Decrease,3,Satisfied,5,Weekly,Good,Oceania
4066,EMP4067,28,Female,Software Engineer,Consulting,15,Onsite,36,12,5,High,Depression/Anxiety/Burnout,Yes,Decrease,4,Satisfied,3,No Physical Activity,Average,North America
4067,EMP4068,42,Male,HR,Education,30,Onsite,33,5,5,High,Depression/Anxiety/Burnout,No,No Change,5,Satisfied,2,No Physical Activity,Average,North America
4068,EMP4069,56,Prefer not to say,Marketing,Consulting,11,Onsite,40,2,1,Low,Depression/Anxiety/Burnout,Yes,Decrease,2,Satisfied,1,Daily,Poor,Asia
4069,EMP4070,49,Male,Project Manager,IT,35,Remote,20,12,3,Medium,Depression/Anxiety/Burnout,Yes,Increase,3,Neutral,2,Weekly,Average,Asia
4070,EMP4071,45,Prefer not to say,Data Scientist,Retail,31,Onsite,28,12,4,High,Depression/Anxiety/Burnout,Yes,Decrease,2,Unsatisfied,5,Weekly,Average,Oceania
4071,EMP4072,37,Female,Sales,Healthcare,14,Hybrid,28,11,5,Low,Depression/Anxiety/Burnout,No,No Change,1,Satisfied,2,Weekly,Good,Africa
4072,EMP4073,23,Non-binary,Marketing,Retail,9,Hybrid,31,1,1,High,Depression/Anxiety/Burnout,No,Decrease,5,Satisfied,2,Weekly,Average,South America
4073,EMP4074,37,Male,Data Scientist,Education,27,Hybrid,45,11,3,Low,Depression/Anxiety/Burnout,Yes,No Change,1,Satisfied,2,No Physical Activity,Average,Oceania
4074,EMP4075,59,Female,Data Scientist,Finance,8,Hybrid,34,11,5,High,Depression/Anxiety/Burnout,Yes,Increase,1,Unsatisfied,2,Weekly,Poor,Asia
4075,EMP4076,50,Non-binary,Software Engineer,Finance,14,Onsite,31,15,3,Medium,Depression/Anxiety/Burnout,Yes,Increase,2,Unsatisfied,1,Weekly,Average,Asia
4076,EMP4077,46,Prefer not to say,Data Scientist,Manufacturing,14,Onsite,55,10,1,Medium,Depression/Anxiety/Burnout,Yes,Increase,2,Satisfied,1,No Physical Activity,Good,Africa
4077,EMP4078,54,Female,Data Scientist,Finance,20,Onsite,35,12,4,Medium,Depression/Anxiety/Burnout,No,No Change,5,Unsatisfied,4,Weekly,Average,Asia
4078,EMP4079,38,Male,Marketing,Education,10,Hybrid,24,11,5,High,Depression/Anxiety/Burnout,No,Decrease,3,Neutral,2,No Physical Activity,Poor,Oceania
4079,EMP4080,55,Female,Designer,Finance,17,Onsite,60,3,3,High,Depression/Anxiety/Burnout,No,Increase,1,Unsatisfied,5,Weekly,Average,South America
4080,EMP4081,49,Prefer not to say,Designer,IT,17,Remote,20,4,3,Medium,Depression/Anxiety/Burnout,Yes,No Change,2,Unsatisfied,2,Daily,Good,South America
4081,EMP4082,41,Non-binary,Sales,Education,19,Hybrid,28,9,4,High,Depression/Anxiety/Burnout,Yes,No Change,3,Satisfied,3,Daily,Average,North America
4082,EMP4083,22,Male,Marketing,Retail,31,Hybrid,26,8,2,Medium,Depression/Anxiety/Burnout,Yes,Decrease,5,Neutral,4,Daily,Poor,South America
4083,EMP4084,52,Prefer not to say,Project Manager,IT,35,Hybrid,27,15,1,Medium,Depression/Anxiety/Burnout,No,Decrease,1,Satisfied,5,Daily,Average,Asia
4084,EMP4085,28,Non-binary,Marketing,Manufacturing,28,Onsite,32,1,1,Low,No mental health conditions,No,Decrease,1,Unsatisfied,5,Daily,Average,North America
4085,EMP4086,50,Non-binary,Project Manager,Retail,20,Hybrid,20,10,1,Medium,No mental health conditions,No,Decrease,5,Neutral,4,Weekly,Poor,Asia
4086,EMP4087,35,Non-binary,Software Engineer,Finance,6,Remote,43,2,3,High,Depression/Anxiety/Burnout,No,No Change,3,Satisfied,1,Weekly,Average,South America
4087,EMP4088,33,Male,Project Manager,Education,6,Remote,49,7,4,Low,Depression/Anxiety/Burnout,No,No Change,3,Neutral,1,Weekly,Average,Africa
4088,EMP4089,47,Male,Marketing,Manufacturing,9,Hybrid,48,9,3,High,Depression/Anxiety/Burnout,Yes,Increase,3,Unsatisfied,3,Weekly,Average,North America
4089,EMP4090,51,Prefer not to say,Designer,Retail,26,Hybrid,28,6,2,Low,No mental health conditions,Yes,Decrease,1,Satisfied,5,Weekly,Poor,Asia
4090,EMP4091,57,Non-binary,HR,Education,13,Hybrid,25,6,4,Medium,Depression/Anxiety/Burnout,No,Increase,3,Neutral,1,Weekly,Good,North America
4091,EMP4092,59,Female,HR,Education,10,Onsite,40,1,3,Low,Depression/Anxiety/Burnout,Yes,No Change,5,Neutral,5,Daily,Average,North America
4092,EMP4093,25,Female,Data Scientist,Education,34,Hybrid,52,11,5,High,Depression/Anxiety/Burnout,No,No Change,3,Unsatisfied,1,Daily,Average,Oceania
4093,EMP4094,42,Male,Marketing,Finance,18,Remote,22,10,3,Low,Depression/Anxiety/Burnout,No,Decrease,2,Satisfied,4,Daily,Poor,Asia
4094,EMP4095,34,Female,Project Manager,Retail,31,Hybrid,28,10,1,Medium,Depression/Anxiety/Burnout,No,Increase,4,Satisfied,3,No Physical Activity,Good,South America
4095,EMP4096,33,Non-binary,HR,Manufacturing,4,Onsite,49,0,1,Low,Depression/Anxiety/Burnout,Yes,Increase,3,Satisfied,3,No Physical Activity,Average,North America
4096,EMP4097,23,Male,Data Scientist,Finance,24,Hybrid,49,12,2,Medium,Depression/Anxiety/Burnout,No,No Change,2,Unsatisfied,4,No Physical Activity,Good,South America
4097,EMP4098,23,Male,Marketing,Education,31,Remote,57,12,5,High,No mental health conditions,No,Increase,3,Unsatisfied,2,No Physical Activity,Poor,Europe
4098,EMP4099,54,Prefer not to say,Data Scientist,IT,2,Remote,21,5,4,Low,Depression/Anxiety/Burnout,Yes,Increase,5,Neutral,4,No Physical Activity,Average,Africa
4099,EMP4100,34,Non-binary,Project Manager,IT,25,Remote,52,6,3,High,Depression/Anxiety/Burnout,No,No Change,3,Satisfied,4,Daily,Average,Africa
4100,EMP4101,54,Male,Data Scientist,Retail,24,Remote,40,9,1,High,No mental health conditions,No,No Change,3,Neutral,5,Weekly,Average,Europe
4101,EMP4102,43,Prefer not to say,Designer,IT,14,Onsite,46,15,1,High,Depression/Anxiety/Burnout,No,Decrease,5,Satisfied,3,Weekly,Good,Oceania
4102,EMP4103,53,Non-binary,Software Engineer,Consulting,34,Onsite,48,8,2,High,Depression/Anxiety/Burnout,Yes,No Change,2,Satisfied,4,No Physical Activity,Poor,Asia
4103,EMP4104,59,Male,Marketing,Consulting,12,Hybrid,47,12,2,Medium,Depression/Anxiety/Burnout,Yes,Decrease,2,Satisfied,5,No Physical Activity,Average,Asia
4104,EMP4105,33,Non-binary,HR,Consulting,29,Hybrid,48,0,4,Medium,Depression/Anxiety/Burnout,No,Increase,3,Unsatisfied,2,No Physical Activity,Poor,Africa
4105,EMP4106,58,Female,Data Scientist,IT,11,Hybrid,51,0,2,Low,Depression/Anxiety/Burnout,No,No Change,2,Neutral,5,Daily,Good,Oceania
4106,EMP4107,36,Prefer not to say,Marketing,Manufacturing,3,Hybrid,21,4,3,Medium,No mental health conditions,Yes,Decrease,5,Neutral,5,Daily,Average,Oceania
4107,EMP4108,27,Non-binary,Sales,Healthcare,8,Onsite,60,6,2,Low,Depression/Anxiety/Burnout,Yes,Increase,1,Neutral,4,Daily,Poor,North America
4108,EMP4109,32,Non-binary,Designer,Finance,7,Onsite,27,11,3,Low,Depression/Anxiety/Burnout,Yes,No Change,4,Neutral,2,Daily,Average,Oceania
4109,EMP4110,40,Non-binary,Sales,Manufacturing,12,Remote,51,8,4,Medium,Depression/Anxiety/Burnout,Yes,Increase,3,Unsatisfied,4,Weekly,Good,Oceania
4110,EMP4111,59,Non-binary,Data Scientist,Education,6,Onsite,29,9,1,High,No mental health conditions,Yes,No Change,2,Unsatisfied,5,No Physical Activity,Average,Oceania
4111,EMP4112,55,Male,Data Scientist,Finance,33,Onsite,39,7,4,Medium,Depression/Anxiety/Burnout,Yes,No Change,4,Neutral,5,Weekly,Poor,North America
4112,EMP4113,24,Non-binary,Sales,Consulting,18,Remote,53,11,2,High,Depression/Anxiety/Burnout,No,No Change,2,Satisfied,4,Daily,Poor,Oceania
4113,EMP4114,50,Male,Marketing,Manufacturing,30,Onsite,27,12,4,Low,Depression/Anxiety/Burnout,No,Increase,1,Unsatisfied,3,Daily,Good,South America
4114,EMP4115,49,Non-binary,Sales,Retail,21,Remote,46,2,5,High,Depression/Anxiety/Burnout,No,No Change,3,Neutral,2,Daily,Average,Oceania
4115,EMP4116,46,Prefer not to say,Software Engineer,Manufacturing,26,Hybrid,42,5,1,Low,Depression/Anxiety/Burnout,No,Decrease,1,Satisfied,1,No Physical Activity,Good,North America
4116,EMP4117,27,Prefer not to say,Marketing,Consulting,22,Hybrid,51,6,1,Low,Depression/Anxiety/Burnout,Yes,No Change,3,Neutral,5,Weekly,Average,Europe
4117,EMP4118,47,Male,HR,Manufacturing,35,Onsite,22,3,2,Medium,Depression/Anxiety/Burnout,No,No Change,1,Unsatisfied,1,No Physical Activity,Average,North America
4118,EMP4119,47,Male,Marketing,Retail,8,Onsite,40,13,3,High,Depression/Anxiety/Burnout,No,No Change,5,Unsatisfied,5,No Physical Activity,Poor,North America
4119,EMP4120,41,Prefer not to say,HR,Consulting,21,Hybrid,35,6,1,High,Depression/Anxiety/Burnout,Yes,No Change,3,Neutral,4,Weekly,Poor,South America
4120,EMP4121,30,Male,Project Manager,Finance,12,Onsite,33,9,3,High,Depression/Anxiety/Burnout,No,Decrease,5,Unsatisfied,3,Daily,Average,Asia
4121,EMP4122,27,Male,HR,Retail,25,Remote,45,15,4,High,Depression/Anxiety/Burnout,Yes,No Change,3,Neutral,2,Daily,Average,South America
4122,EMP4123,48,Female,HR,Healthcare,30,Hybrid,37,3,1,Medium,Depression/Anxiety/Burnout,No,No Change,1,Neutral,1,Weekly,Average,North America
4123,EMP4124,28,Female,Sales,Education,13,Remote,41,6,1,Medium,Depression/Anxiety/Burnout,No,Decrease,5,Satisfied,3,Daily,Good,Europe
4124,EMP4125,25,Male,Designer,IT,29,Hybrid,52,13,2,Medium,Depression/Anxiety/Burnout,No,No Change,3,Unsatisfied,1,Daily,Good,Africa
4125,EMP4126,31,Prefer not to say,HR,Education,28,Remote,54,4,5,Low,Depression/Anxiety/Burnout,No,No Change,4,Unsatisfied,3,Weekly,Poor,South America
4126,EMP4127,30,Female,Designer,Healthcare,12,Remote,52,15,5,Low,Depression/Anxiety/Burnout,Yes,Decrease,4,Unsatisfied,2,Daily,Average,Oceania
4127,EMP4128,30,Non-binary,Software Engineer,Education,13,Remote,32,8,3,High,Depression/Anxiety/Burnout,No,Decrease,1,Unsatisfied,4,No Physical Activity,Average,Africa
4128,EMP4129,55,Male,Designer,Education,5,Onsite,44,13,1,High,Depression/Anxiety/Burnout,No,Increase,3,Satisfied,3,Weekly,Average,Europe
4129,EMP4130,43,Male,HR,Retail,18,Onsite,57,12,4,Medium,Depression/Anxiety/Burnout,No,No Change,1,Neutral,2,Weekly,Good,Asia
4130,EMP4131,44,Male,Sales,Consulting,31,Onsite,43,10,2,High,No mental health conditions,Yes,Decrease,1,Neutral,3,Daily,Poor,Oceania
4131,EMP4132,54,Non-binary,Designer,Retail,19,Hybrid,54,13,5,High,Depression/Anxiety/Burnout,Yes,Increase,5,Satisfied,5,No Physical Activity,Average,North America
4132,EMP4133,53,Prefer not to say,Data Scientist,IT,32,Hybrid,43,2,4,High,Depression/Anxiety/Burnout,No,Increase,5,Neutral,2,Weekly,Average,Africa
4133,EMP4134,53,Non-binary,Project Manager,Healthcare,25,Onsite,32,6,3,High,Depression/Anxiety/Burnout,Yes,Increase,5,Satisfied,2,No Physical Activity,Average,Asia
4134,EMP4135,23,Male,Sales,Manufacturing,34,Remote,58,8,4,High,Depression/Anxiety/Burnout,Yes,Increase,4,Neutral,3,No Physical Activity,Average,Europe
4135,EMP4136,50,Male,HR,Education,27,Hybrid,45,1,1,Medium,No mental health conditions,No,No Change,3,Neutral,1,No Physical Activity,Poor,Europe
4136,EMP4137,42,Female,Designer,Education,7,Onsite,49,14,2,Low,Depression/Anxiety/Burnout,Yes,No Change,3,Unsatisfied,2,No Physical Activity,Good,Oceania
4137,EMP4138,47,Non-binary,Project Manager,Consulting,24,Remote,26,6,2,Medium,Depression/Anxiety/Burnout,Yes,Increase,4,Satisfied,5,Weekly,Poor,Africa
4138,EMP4139,37,Prefer not to say,Designer,Retail,1,Onsite,39,3,5,High,Depression/Anxiety/Burnout,No,Increase,2,Satisfied,1,Daily,Good,Africa
4139,EMP4140,40,Non-binary,HR,IT,17,Hybrid,28,4,2,Low,Depression/Anxiety/Burnout,Yes,No Change,4,Satisfied,1,Weekly,Poor,Africa
4140,EMP4141,43,Prefer not to say,Marketing,Retail,32,Remote,53,2,2,Medium,No mental health conditions,Yes,No Change,4,Unsatisfied,5,Weekly,Good,Asia
4141,EMP4142,33,Non-binary,Software Engineer,Manufacturing,5,Hybrid,22,5,3,Low,No mental health conditions,Yes,Increase,4,Neutral,4,Weekly,Good,Oceania
4142,EMP4143,53,Prefer not to say,Project Manager,Education,5,Onsite,57,14,3,High,Depression/Anxiety/Burnout,Yes,No Change,4,Unsatisfied,2,Weekly,Good,South America
4143,EMP4144,39,Male,Sales,Healthcare,29,Hybrid,57,8,3,Medium,Depression/Anxiety/Burnout,No,No Change,3,Satisfied,3,Daily,Good,North America
4144,EMP4145,44,Non-binary,HR,IT,3,Onsite,59,0,2,Low,Depression/Anxiety/Burnout,Yes,Decrease,1,Unsatisfied,5,Daily,Good,Africa
4145,EMP4146,41,Female,Data Scientist,IT,16,Hybrid,32,3,4,Low,Depression/Anxiety/Burnout,No,Decrease,1,Unsatisfied,1,Weekly,Average,Europe
4146,EMP4147,49,Female,Data Scientist,Manufacturing,6,Hybrid,54,3,1,High,Depression/Anxiety/Burnout,Yes,No Change,1,Satisfied,2,Daily,Average,South America
4147,EMP4148,27,Non-binary,Software Engineer,Healthcare,10,Onsite,59,4,3,Low,No mental health conditions,No,Increase,5,Unsatisfied,2,No Physical Activity,Poor,Oceania
4148,EMP4149,36,Male,Data Scientist,Retail,34,Hybrid,20,4,4,Low,Depression/Anxiety/Burnout,Yes,Increase,3,Unsatisfied,1,No Physical Activity,Average,Africa
4149,EMP4150,26,Non-binary,HR,Manufacturing,1,Remote,52,2,2,High,No mental health conditions,No,Increase,1,Unsatisfied,5,Weekly,Poor,North America
4150,EMP4151,36,Non-binary,Data Scientist,IT,9,Hybrid,33,10,3,High,No mental health conditions,No,Increase,1,Unsatisfied,1,No Physical Activity,Average,Europe
4151,EMP4152,47,Male,Sales,IT,9,Onsite,34,4,5,Medium,No mental health conditions,Yes,No Change,3,Satisfied,5,Weekly,Good,Africa
4152,EMP4153,53,Male,Sales,Finance,12,Remote,30,8,3,Medium,Depression/Anxiety/Burnout,No,Decrease,4,Satisfied,4,Weekly,Poor,South America
4153,EMP4154,22,Prefer not to say,Project Manager,Retail,23,Onsite,22,8,3,Low,Depression/Anxiety/Burnout,No,Decrease,3,Unsatisfied,5,Weekly,Poor,Europe
4154,EMP4155,33,Male,Marketing,Finance,1,Hybrid,25,14,5,Low,Depression/Anxiety/Burnout,No,Increase,1,Unsatisfied,4,Daily,Average,Oceania
4155,EMP4156,31,Prefer not to say,Project Manager,Manufacturing,21,Remote,60,9,3,Low,Depression/Anxiety/Burnout,No,No Change,2,Satisfied,3,No Physical Activity,Good,South America
4156,EMP4157,59,Non-binary,Marketing,Consulting,8,Onsite,33,13,4,Medium,Depression/Anxiety/Burnout,No,Decrease,4,Unsatisfied,3,Weekly,Poor,Europe
4157,EMP4158,22,Prefer not to say,HR,Healthcare,5,Onsite,51,15,1,Medium,Depression/Anxiety/Burnout,Yes,No Change,1,Unsatisfied,5,No Physical Activity,Average,Asia
4158,EMP4159,28,Prefer not to say,HR,Consulting,14,Onsite,60,11,1,Low,Depression/Anxiety/Burnout,No,Decrease,4,Satisfied,5,No Physical Activity,Average,Africa
4159,EMP4160,33,Prefer not to say,Marketing,Consulting,3,Hybrid,45,2,3,Medium,Depression/Anxiety/Burnout,Yes,Decrease,3,Unsatisfied,2,No Physical Activity,Average,Europe
4160,EMP4161,37,Male,Designer,Manufacturing,11,Remote,55,9,5,Low,Depression/Anxiety/Burnout,No,No Change,2,Satisfied,5,Weekly,Poor,North America
4161,EMP4162,40,Non-binary,HR,Education,31,Hybrid,22,4,3,Medium,Depression/Anxiety/Burnout,No,No Change,2,Unsatisfied,1,No Physical Activity,Poor,North America
4162,EMP4163,40,Male,Software Engineer,Education,8,Hybrid,48,3,3,Low,Depression/Anxiety/Burnout,No,Decrease,4,Unsatisfied,3,No Physical Activity,Good,Asia
4163,EMP4164,50,Prefer not to say,HR,Education,17,Onsite,60,13,5,Low,Depression/Anxiety/Burnout,Yes,Decrease,2,Neutral,2,Daily,Poor,Africa
4164,EMP4165,37,Prefer not to say,Data Scientist,Finance,1,Hybrid,23,3,2,High,Depression/Anxiety/Burnout,No,Decrease,1,Unsatisfied,3,Weekly,Good,North America
4165,EMP4166,40,Prefer not to say,HR,Finance,33,Hybrid,44,10,5,Medium,Depression/Anxiety/Burnout,No,No Change,2,Satisfied,2,Weekly,Good,Oceania
4166,EMP4167,51,Male,Sales,Education,26,Onsite,51,5,4,Medium,Depression/Anxiety/Burnout,Yes,Decrease,5,Satisfied,2,Weekly,Good,Asia
4167,EMP4168,35,Male,Sales,Retail,21,Onsite,24,3,3,Low,Depression/Anxiety/Burnout,No,Decrease,3,Unsatisfied,1,Weekly,Average,North America
4168,EMP4169,44,Non-binary,Data Scientist,IT,21,Onsite,41,9,5,High,No mental health conditions,Yes,Decrease,4,Unsatisfied,3,Daily,Average,North America
4169,EMP4170,33,Female,Designer,Retail,4,Remote,20,10,2,High,Depression/Anxiety/Burnout,Yes,No Change,4,Neutral,4,Weekly,Poor,Oceania
4170,EMP4171,53,Female,Sales,IT,25,Onsite,44,0,2,Low,No mental health conditions,Yes,No Change,5,Satisfied,3,Weekly,Good,Oceania
4171,EMP4172,50,Prefer not to say,Sales,IT,13,Remote,37,10,5,Medium,No mental health conditions,Yes,No Change,1,Unsatisfied,2,No Physical Activity,Good,Asia
4172,EMP4173,58,Non-binary,HR,Retail,20,Hybrid,48,6,5,Low,Depression/Anxiety/Burnout,No,No Change,3,Neutral,4,Daily,Poor,South America
4173,EMP4174,44,Non-binary,Data Scientist,Finance,9,Hybrid,42,15,1,Medium,Depression/Anxiety/Burnout,Yes,Increase,1,Unsatisfied,4,No Physical Activity,Average,Europe
4174,EMP4175,45,Male,HR,Finance,26,Onsite,57,10,4,Low,Depression/Anxiety/Burnout,Yes,Increase,2,Unsatisfied,3,Daily,Poor,Europe
4175,EMP4176,53,Prefer not to say,HR,IT,12,Onsite,39,4,5,Low,Depression/Anxiety/Burnout,Yes,Decrease,5,Satisfied,1,Weekly,Poor,Europe
4176,EMP4177,45,Female,Software Engineer,Healthcare,25,Hybrid,34,14,1,Low,Depression/Anxiety/Burnout,Yes,Increase,1,Unsatisfied,4,Weekly,Good,Africa
4177,EMP4178,23,Male,HR,Education,30,Onsite,22,4,3,High,Depression/Anxiety/Burnout,No,No Change,1,Unsatisfied,5,No Physical Activity,Average,North America
4178,EMP4179,44,Female,Sales,Finance,31,Hybrid,29,5,5,Low,Depression/Anxiety/Burnout,No,No Change,3,Unsatisfied,5,Daily,Average,North America
4179,EMP4180,44,Prefer not to say,Software Engineer,Consulting,15,Onsite,59,3,3,High,Depression/Anxiety/Burnout,No,Increase,5,Neutral,2,Daily,Average,Europe
4180,EMP4181,52,Female,Project Manager,Retail,22,Onsite,49,3,5,High,Depression/Anxiety/Burnout,Yes,No Change,3,Unsatisfied,3,No Physical Activity,Poor,Africa
4181,EMP4182,26,Female,Project Manager,Healthcare,15,Onsite,58,8,4,Medium,Depression/Anxiety/Burnout,No,Increase,2,Satisfied,3,No Physical Activity,Poor,Europe
4182,EMP4183,30,Female,Designer,Healthcare,3,Hybrid,32,10,3,Low,No mental health conditions,No,No Change,2,Unsatisfied,5,Daily,Good,Africa
4183,EMP4184,45,Male,Sales,Consulting,19,Onsite,49,14,5,High,Depression/Anxiety/Burnout,Yes,Decrease,3,Unsatisfied,4,No Physical Activity,Good,Asia
4184,EMP4185,57,Female,Software Engineer,Education,13,Remote,20,0,2,High,No mental health conditions,No,No Change,4,Neutral,1,Weekly,Good,Asia
4185,EMP4186,35,Male,HR,Healthcare,9,Remote,39,14,5,High,Depression/Anxiety/Burnout,No,Decrease,5,Neutral,2,Weekly,Good,North America
4186,EMP4187,38,Prefer not to say,Data Scientist,Consulting,12,Hybrid,37,11,4,High,Depression/Anxiety/Burnout,Yes,No Change,1,Satisfied,3,Weekly,Average,Africa
4187,EMP4188,32,Prefer not to say,Marketing,Education,5,Onsite,23,10,3,High,Depression/Anxiety/Burnout,No,Decrease,2,Unsatisfied,1,No Physical Activity,Good,Europe
4188,EMP4189,26,Female,Software Engineer,Healthcare,16,Hybrid,40,13,1,Medium,No mental health conditions,Yes,Decrease,3,Unsatisfied,1,No Physical Activity,Poor,South America
4189,EMP4190,29,Male,Data Scientist,Healthcare,30,Hybrid,31,14,1,Low,Depression/Anxiety/Burnout,No,No Change,5,Neutral,1,No Physical Activity,Poor,Africa
4190,EMP4191,49,Male,Software Engineer,IT,3,Hybrid,52,13,5,High,No mental health conditions,No,No Change,5,Neutral,3,Weekly,Good,Europe
4191,EMP4192,53,Female,Project Manager,Finance,33,Hybrid,23,2,3,High,Depression/Anxiety/Burnout,Yes,Increase,1,Unsatisfied,1,Weekly,Average,Europe
4192,EMP4193,52,Female,Data Scientist,Retail,21,Hybrid,34,11,1,Medium,Depression/Anxiety/Burnout,No,Increase,4,Satisfied,3,Weekly,Poor,Oceania
4193,EMP4194,31,Female,Data Scientist,Finance,21,Onsite,35,15,3,Medium,No mental health conditions,Yes,Increase,4,Unsatisfied,3,Daily,Good,South America
4194,EMP4195,49,Female,Designer,Education,7,Remote,22,0,3,High,Depression/Anxiety/Burnout,Yes,Decrease,5,Unsatisfied,4,Weekly,Good,Asia
4195,EMP4196,58,Male,Sales,IT,9,Onsite,29,14,1,Low,Depression/Anxiety/Burnout,No,No Change,1,Satisfied,2,No Physical Activity,Poor,Oceania
4196,EMP4197,43,Male,Software Engineer,Education,11,Hybrid,60,4,4,Low,Depression/Anxiety/Burnout,Yes,No Change,3,Unsatisfied,3,No Physical Activity,Average,Oceania
4197,EMP4198,56,Non-binary,Sales,Finance,4,Onsite,60,12,5,Low,Depression/Anxiety/Burnout,No,Decrease,5,Satisfied,3,Daily,Poor,South America
4198,EMP4199,34,Non-binary,Data Scientist,Consulting,6,Hybrid,49,0,4,Low,Depression/Anxiety/Burnout,No,Decrease,3,Unsatisfied,1,Weekly,Average,Asia
4199,EMP4200,55,Male,Designer,Healthcare,19,Onsite,41,10,2,Medium,No mental health conditions,Yes,Increase,5,Satisfied,5,Weekly,Average,South America
4200,EMP4201,42,Male,HR,Education,4,Hybrid,30,0,2,Medium,Depression/Anxiety/Burnout,No,Increase,5,Neutral,2,No Physical Activity,Poor,Europe
